id,name,type,course,dish,restaurant,lang,useincombo,isglobal
567,Wings Sauces,sa,0,0,114,en,N,N
568,Platters Add Bacon option,e,0,0,114,en,N,N
569,Pasta Add Cheese option,e,0,0,114,en,N,N
570,Drinks,d,0,0,114,en,N,N
571,Crust without Gluten free,br,0,0,114,en,N,N
572,wings sauces,sa,0,0,113,en,N,N
573,Pizza Crust Type,br,0,0,115,en,N,N
574,Pizza Toppings,ci,0,0,115,en,N,N
575,Pizza Dips,sa,0,0,115,en,N,N
576,Add cheese/bacon,ci,0,0,115,en,N,N
577,Salads Dressings,dr,0,0,115,en,N,N
578,Add cheese,ci,0,0,115,en,N,N
579,Wings Sauces,sa,0,0,115,en,N,N
580,Add chicken,ci,0,0,115,en,N,N
581,Spaghetti meatballs or baked in cheese,ci,0,0,115,en,N,N
582,Baked in cheese,ci,0,0,115,en,N,N
583,Crust without Gluten free,br,0,0,115,en,N,N
584,Pizza Toppings,ci,0,0,116,en,N,N
585,Wing Sauce,sa,0,0,116,en,N,N
586,Combo Pizza toppings,ci,0,0,116,en,N,N
587,Premium Pizza Toppings,ci,0,0,116,en,N,N
589,Poutine Toppings,ci,0,0,116,en,N,N
590,Hamburger Toppings,ci,0,0,116,en,N,N
591,Burger side dishes,sd,0,0,116,en,N,N
592,Premium Toppings,ci,0,0,112,en,N,N
593,Pizza Premium Toppings,ci,0,0,95,en,N,N
594,Pizza Premium Toppings,ci,0,0,109,en,N,N
595,Pizza Premium Toppings,ci,0,0,111,en,N,N
596,Pizza Premium Toppings,ci,0,0,110,en,N,N
597,Bread Type,br,0,0,118,en,N,N
598,Drinks -Can,d,0,0,118,en,N,N
599,Toppings,ci,0,0,118,en,N,N
600,Veggie Pitas Toppings ,ci,0,0,118,en,N,N
601,cookies,sd,0,0,118,en,N,N
602,Salads Dressings,dr,0,0,118,en,N,N
603,Crust Type,br,0,0,119,en,N,N
604,Pizza Toppings,ci,0,0,119,en,N,N
606,Premium Pizza Toppings,ci,0,0,94,en,N,N
607,Crust Type,br,0,0,94,en,N,N
608,Crust type without Gluten Free,br,0,0,94,en,N,N
609,Sweet or Garlic sauces,sa,0,0,120,en,N,N
610,Tzatziki or Cocktail Sauce,sa,0,0,120,en,N,N
611,No pork or shrimp,e,0,0,121,en,N,N
612,No Shrimp,e,0,0,121,en,N,N
613,Add Chow Mein,ci,0,0,121,en,N,N
623,Wraps sauces,sa,0,0,94,en,N,N
624,Caesar Wrap Sauces,sa,0,0,94,en,N,N
625,Burgers and Chicken burgers sauces,sa,0,0,94,en,N,N
626,Burgers and Chicken burgers ing,ci,0,0,94,en,N,N
627,Hot Dogs sauces,sa,0,0,94,en,N,N
628, Sub ing,ci,0,0,94,en,N,N
629,Meatball Sub ing,ci,0,0,94,en,N,N
630,Pizza Sub ing,ci,0,0,94,en,N,N
631,Subs Sauces,sa,0,0,94,en,N,N
633,Wings Sauces,sa,0,0,120,en,N,N
634,Pizza Dips,sa,0,0,120,en,N,N
635,Crust type,br,0,0,120,en,N,N
636,Crust without Gluten free,br,0,0,120,en,N,N
637,Chef Combo Platter,ci,0,0,120,en,N,N
638,Crust Type,br,0,0,124,en,N,N
639,Pizza Toppings,ci,0,0,124,en,N,N
640,Subs ing,ci,0,0,124,en,N,N
641,Subs Hot or Cold,cm,0,0,124,en,N,N
642,Extra Top for Pasta,e,0,0,124,en,N,N
643,Upgrade to Poutine for Platters,e,0,0,124,en,N,N
644,Wings Sauces,sa,0,0,124,en,N,N
645,No bacon,e,0,0,124,en,N,N
646,Combos Sauces,sa,0,0,124,en,N,N
647,Add fries for Wings,e,0,0,123,en,N,N
648,Wings Sauces,sa,0,0,123,en,N,N
649,Pita Wraps Sauces,sa,0,0,123,en,N,N
650,Platters Sauces,sa,0,0,123,en,N,N
651,Platters salads,sd,0,0,123,en,N,N
652,Pizza Dips,sa,0,0,124,en,N,N
653,Extra Meat or Cheese for Subs,e,0,0,124,en,N,N
654,Nachos extra beef or chicken,e,0,0,124,en,N,N
655,Drinks,d,0,0,123,en,N,N
656,Beef or Chicken,ci,0,0,123,en,N,N
657,Mixed Plate,e,0,0,123,en,N,N
658,Combo Rice or Salad or Potatoes,sd,0,0,123,en,N,N
659,Go For Large,e,0,0,123,en,N,N
660,"Chicken, Pork or Beef Salad",ci,0,0,130,en,N,N
661,Beef or Chicken for Curry,ci,0,0,130,en,N,N
662,Seafood or Shrimp for Curry,ci,0,0,130,en,N,N
663,"Tofu, Beef or Chicken for Wok",ci,0,0,130,en,N,N
668,Baked Cheese,ci,0,0,117,en,N,N
669,Spaghetti extra,e,0,0,117,en,N,N
672,Pizza Toppings,ci,0,0,120,en,N,N
673,Pizza Toppings without Premium,ci,0,0,120,en,N,N
674,Garlic or Hommus,sa,0,0,123,en,N,N
675,Green Salad or Tabouleh Salad,sd,0,0,123,en,N,N
676,Garlic Potatoes or Rice,sd,0,0,123,en,N,N
677,Extra Sauce,e,0,0,130,en,N,N
678,No bacon for caesar salad,ci,0,0,94,en,N,N
679,Pizza Toppings without Premium,ci,0,0,94,en,N,N
680,Drinks -Can,d,0,0,120,en,N,N
681,Premium Toppings,ci,0,0,120,en,N,N
682,Souvlaki options,ci,0,0,120,en,N,N
684,Mayo or Mustard for Subs,sa,0,0,120,en,N,N
685,Platters N Burgers toppings,ci,0,0,120,en,N,N
686,Poutine option,e,0,0,120,en,N,N
687,Upgrade to Caesar or Greek Salad,sd,0,0,120,en,N,N
688,Salad Dressings,dr,0,0,120,en,N,N
689,Add Chicken Breast,e,0,0,120,en,N,N
690,Switch to  Salad,sd,0,0,120,en,N,N
691,Add French Fries,e,0,0,120,en,N,N
692,Add Pita or Tzatziki or Veggie Skewer,e,0,0,120,en,N,N
693,Crust Type,br,0,0,134,en,N,N
694,Pizza Toppings,ci,0,0,134,en,N,N
695,Pizza Toppings without Premium,ci,0,0,134,en,N,N
696,Pizza Premium Toppings,ci,0,0,134,en,N,N
697,Pizza Dips,sa,0,0,134,en,N,N
698,Gyro Donair Deal Sauces,sa,0,0,120,en,N,N
699,Wings Sauces,sa,0,0,134,en,N,N
700,no bacon bits,ci,0,0,120,en,N,N
701,garlic or hommus,e,0,0,123,en,N,N
702,Beef Donair Special Sauces,sa,0,0,123,en,N,N
703,sandwich group,ci,0,0,123,en,N,N
704,meat for platter,ci,0,0,123,en,N,N
705,Extra cheese and bacon and patties for burgers,e,0,0,134,en,N,N
706,Italian Food Extra,e,0,0,134,en,N,N
707,Italian Food Side Dishes,sd,0,0,134,en,N,N
708,Pizza Toppings without Premium,ci,0,0,124,en,N,N
709,Pizza Premium Toppings,ci,0,0,124,en,N,N
710,Drinks Can ,d,0,0,134,en,N,N
711,Drinks 1L,d,0,0,134,en,N,N
712,No bacon for caesar salad,e,0,0,134,en,N,N
713,Extra for Rice Dishes and Bun,e,0,0,130,en,N,N
714,Extra for Soups,e,0,0,130,en,N,N
715,Chicken Nuggets Sauces,sa,0,0,124,en,N,N
716,Hamburgers Custom ingredients,ci,0,0,124,en,N,N
717,Steak Sub Sauces,sa,0,0,122,en,N,N
718,Pizza Toppings,ci,0,0,122,en,N,N
719,Wings Sauces,sa,0,0,122,en,N,N
720,drinks 1L new,d,0,0,134,en,N,N
721,Salads Extra,e,0,0,122,en,N,N
722,hamburger garnishings,ci,0,0,134,en,N,N
723,Dinner for One option,ci,0,0,136,en,N,N
724,Crust Type,br,0,0,122,en,N,N
725,Pizza Dips,sa,0,0,122,en,N,N
726,Nachos Extra,e,0,0,122,en,N,N
727,Drinks Can,d,0,0,122,en,N,N
728,Drinks 591 ml,d,0,0,122,en,N,N
729,Hamburgers Custom ingredients,ci,0,0,122,en,N,N
730,Burgers extra bacon,e,0,0,122,en,N,N
731,Super Sammy's Poutine Meat,ci,0,0,122,en,N,N
732,Souvlaki and Brochettes salad,sd,0,0,122,en,N,N
733,Caesar salad add bacon,ci,0,0,122,en,N,N
734,7,ci,0,0,137,en,N,N
735,8,ci,0,0,137,en,N,N
736,14,ci,0,0,137,en,N,N
737,18,ci,0,0,137,en,N,N
738,19,ci,0,0,137,en,N,N
739,23 and 55,ci,0,0,137,en,N,N
740,27,ci,0,0,137,en,N,N
741,29a,ci,0,0,137,en,N,N
742,32a,ci,0,0,137,en,N,N
743,Extra Noodle $3.00,e,0,0,137,en,N,N
744,Noodle soup choice,ci,0,0,137,en,N,N
745,Fried egg noodle & rice noodle choice,ci,0,0,137,en,N,N
746,"Seafood, Vegetarian and Chicken dishes extra",e,0,0,141,en,N,N
747,Dry Noodles 0.50,e,0,0,141,en,N,N
748,Cooking method for red dishes,cm,0,0,141,en,N,N
749,Diner for One option,sd,0,0,136,en,N,N
751,Combination Plates,sd,0,0,141,en,N,N
752,Chop Suey / Chow Mein crunchy noodle,sd,0,0,144,en,N,N
753,Thai Curries,cm,0,0,144,en,N,N
754,Pizza Toppings,ci,0,0,135,en,N,N
755,Pizza Toppings without Premium,ci,0,0,135,en,N,N
756,Pizza Premium Toppings,ci,0,0,135,en,N,N
757,Crust Type,br,0,0,135,en,N,N
758,Pizza Dips,sa,0,0,135,en,N,N
759,Cheese Crazy Pizza,ci,0,0,135,en,N,N
760,Burgers ingredients,ci,0,0,135,en,N,N
761,Wings Sauces,sa,0,0,135,en,N,N
762,Extra Sauce,e,0,0,135,en,N,N
763,Extra Mini Egg Rolls,e,0,0,135,en,N,N
764,Extra Chicken Nuggets,e,0,0,135,en,N,N
765,Donairs Sauces,sa,0,0,135,en,N,N
766,Donairs side dishes for platter,sd,0,0,135,en,N,N
767,Subs ing,ci,0,0,135,en,N,N
768,Drinks Can,d,0,0,135,en,N,N
769,Drinks 2L,d,0,0,135,en,N,N
770,Crust type without Gluten Free,br,0,0,135,en,N,N
771,Preston Special Side Dishes,sd,0,0,135,en,N,N
772,Pizza Toppings,ci,0,0,125,en,N,N
773,Pizza Toppings without Premium,ci,0,0,125,en,N,N
774,Pizza Premium Toppings,ci,0,0,125,en,N,N
775,Subs Ing,ci,0,0,125,en,N,N
776,No bacon for caesar salad,e,0,0,135,en,N,N
777,Pizza Dips,sa,0,0,145,en,N,N
778,Pizza Toppings,ci,0,0,145,en,N,N
779,Pizza Toppings without Premium,ci,0,0,145,en,N,N
780,Pizza Premium Toppings,ci,0,0,145,en,N,N
781,Crust Type,br,0,0,145,en,N,N
782,Burgers ing,ci,0,0,145,en,N,N
783,Burgers Extras,e,0,0,145,en,N,N
784,Burgers Side Dishes,sd,0,0,145,en,N,N
785,Make it a Poutine 2.50,e,0,0,145,en,N,N
786,salad extras,e,0,0,145,en,N,N
787,Beef Donair/Chicken Shawarma Sauces,sa,0,0,145,en,N,N
788,Make A Platter side dishes,sd,0,0,145,en,N,N
789,Wings cooking method,cm,0,0,145,en,N,N
790,Crust type without Gluten Free,br,0,0,145,en,N,N
791,Club sandwich bread,br,0,0,126,en,N,N
792,Club Sandwich extra,e,0,0,126,en,N,N
794,Subs ing,ci,0,0,126,en,N,N
795,Subs extra,e,0,0,126,en,N,N
796,Pizza toppings,ci,0,0,126,en,N,N
797,Entrees extra,e,0,0,126,en,N,N
798,Appetizers extra,sa,0,0,126,en,N,N
799,Poutine and Fries extra,e,0,0,126,en,N,N
800,Salad Dressings,dr,0,0,126,en,N,N
801,Salad extra,e,0,0,126,en,N,N
802,Burgers ing,ci,0,0,126,en,N,N
803,Burgers extra,e,0,0,126,en,N,N
804,Chicken side dish,sd,0,0,126,en,N,N
805,Hot Sandwices extra,e,0,0,126,en,N,N
806,From the Grill extra,e,0,0,126,en,N,N
807,From the Grill side dishes,sd,0,0,126,en,N,N
808,Italian Food extra,e,0,0,126,en,N,N
809,Wings Sauces,sa,0,0,126,en,N,N
810,Seafood side dishes,sd,0,0,126,en,N,N
811,Sandwiches bread type,br,0,0,126,en,N,N
812,Sandwiches or Wraps extra,e,0,0,126,en,N,N
813,Pizza Crust Type,br,0,0,126,en,N,N
814,Pizza Dips,sa,0,0,126,en,N,N
816,Pizza Toppings,ci,0,0,143,en,N,N
817,Pizza Toppings without Premium,ci,0,0,143,en,N,N
818,Pizza Premium Toppings,ci,0,0,143,en,N,N
819,Pizza Dips,sa,0,0,143,en,N,N
820,Donair ing,ci,0,0,143,en,N,N
821,Donair sauces,sa,0,0,143,en,N,N
822,Submarines ing,ci,0,0,143,en,N,N
823,Submarines extra,e,0,0,143,en,N,N
824,Wings sauces,sa,0,0,143,en,N,N
825,Crust Type,br,0,0,125,en,N,N
826,Pizza Dips,sa,0,0,125,en,N,N
827,Drinks,d,0,0,125,en,N,N
828,No bacon for caesar salad,e,0,0,125,en,N,N
829,Donairs ing,ci,0,0,125,en,N,N
832,Hamburgers ing,ci,0,0,125,en,N,N
833,Pizza Toppings,ci,0,0,152,en,N,N
834,Pizza Toppings without Premium,ci,0,0,152,en,N,N
835,Premium Toppings,ci,0,0,152,en,N,N
836,Subs ing,ci,0,0,152,en,N,N
837,Subs extra,e,0,0,152,en,N,N
838,Wraps/Donairs ing,ci,0,0,152,en,N,N
839,Wraps/Donairs sauces,sa,0,0,152,en,N,N
840,Wings Sauces,sa,0,0,152,en,N,N
841,Chow Mein extra,e,0,0,154,en,N,N
842,Drinks Can,d,0,0,145,en,N,N
843,Wings sauces,sa,0,0,125,en,N,N
844,Pizza Crust Type,br,0,0,143,en,N,N
845,Salad dressings,dr,0,0,143,en,N,N
846,Burgers ing,ci,0,0,143,en,N,N
847,Pizza Crust Type,br,0,0,152,en,N,N
848,Pizza Dips,sa,0,0,152,en,N,N
849,Drinks Can,d,0,0,152,en,N,N
850,Salad Dressings,dr,0,0,152,en,N,N
851,No bacon for caesar salad,e,0,0,152,en,N,N
852,Substitute for sandwiches platter,e,0,0,152,en,N,N
853,Shawarma Dressings,dr,0,0,126,en,N,N
854,BLT bread,br,0,0,126,en,N,N
855,Chicken Sandwich bread,br,0,0,126,en,N,N
856,Smoked Meat bread,br,0,0,126,en,N,N
857,Pizza Toppings,ci,0,0,146,en,N,N
858,Crust Type,br,0,0,146,en,N,N
859,Wings sauces,sa,0,0,146,en,N,N
860,Pizza Toppings,ci,0,0,131,en,N,N
861,Sub Toppings,ci,0,0,131,en,N,N
862,Sour Cream,sa,0,0,131,en,N,N
863,Fry sauce,sa,0,0,131,en,N,N
864,Pizza Toppings,ci,0,0,114,fr,N,N
865,croute type,br,0,0,114,fr,N,N
866,sauces fr,sa,0,0,114,fr,N,N
867,extra fr,e,0,0,114,fr,N,N
868,Our famous burgers ing,ci,0,0,152,en,N,N
872,cooking method,cm,0,0,126,en,N,N
874,Sandwiches & Wraps side dishes,sd,0,0,142,en,N,N
875,Pizza Toppings,ci,0,0,131,fr,N,N
876,Sub Toppings,ci,0,0,131,fr,N,N
877,Wing Sauce,sa,0,0,131,fr,N,N
878,Wings sauces,sa,0,0,142,en,N,N
880,Lebanese sandwiches ing,ci,0,0,142,en,N,N
881,Lebanese sandwiches sauces,sa,0,0,142,en,N,N
883,Lebanese Plates side dishes,sd,0,0,142,en,N,N
884,Delicious Salads dressings,dr,0,0,142,en,N,N
886,Pizza Toppings,ci,0,0,155,en,N,N
887,Pizza Toppings without Premium,ci,0,0,155,en,N,N
888,Permium Toppings,ci,0,0,155,en,N,N
889,Salads Extra,e,0,0,155,en,N,N
890,Wraps extra,e,0,0,155,en,N,N
891,Wraps ing,ci,0,0,155,en,N,N
892,Seafood side dishes,sd,0,0,155,en,N,N
893,Seafood Sauces,sa,0,0,155,en,N,N
896,Burgers & Fries extra,e,0,0,155,en,N,N
897,Burgers & Sandwiches & Rotisserie side dishes,sd,0,0,150,en,N,N
898,Sandwiches extra,e,0,0,150,en,N,N
899,Pizza Toppings,ci,0,0,153,en,N,N
900,Pizza Toppings without Premium,ci,0,0,153,en,N,N
901,Pizza Premium Toppings,ci,0,0,153,en,N,N
902,Submarines Extra,e,0,0,153,en,N,N
903,Nachos extra,e,0,0,153,en,N,N
904,No bacon for caesar salad,e,0,0,143,en,N,N
905,Crust Type,br,0,0,162,en,N,N
906,Pizza Toppings,ci,0,0,162,en,N,N
907,Pizza Toppings without Premium,ci,0,0,162,en,N,N
908,Pizza Premium Toppings,ci,0,0,162,en,N,N
909,Pizza Dips,sa,0,0,162,en,N,N
910,Wings Sauces,sa,0,0,162,en,N,N
911,Extra cheese and bacon for burgers,e,0,0,162,en,N,N
912,Italian Food Extra,e,0,0,162,en,N,N
913,Italian Food Side Dishes,sd,0,0,162,en,N,N
914,Drinks Can ,d,0,0,162,en,N,N
915,Drinks 1L,d,0,0,162,en,N,N
916,No bacon for caesar salad,e,0,0,162,en,N,N
917,drinks 1L new,d,0,0,162,en,N,N
918,hamburger garnishings,ci,0,0,162,en,N,N
919,Crust Type,br,0,0,163,en,N,N
920,Pizza Toppings,ci,0,0,163,en,N,N
921,Pizza Toppings without Premium,ci,0,0,163,en,N,N
922,Pizza Premium Toppings,ci,0,0,163,en,N,N
923,Pizza Dips,sa,0,0,163,en,N,N
924,Wings Sauces,sa,0,0,163,en,N,N
925,Extra cheese and bacon and patties for burgers,e,0,0,163,en,N,N
926,Italian Food Extra,e,0,0,163,en,N,N
927,Italian Food Side Dishes,sd,0,0,163,en,N,N
928,Drinks Can ,d,0,0,163,en,N,N
929,Drinks 1L,d,0,0,163,en,N,N
930,No bacon for caesar salad,e,0,0,163,en,N,N
931,drinks 1L new,d,0,0,163,en,N,N
932,hamburger garnishings,ci,0,0,163,en,N,N
933,pop can,d,0,0,151,en,N,N
934,Hut Subs ing,ci,0,0,162,en,N,N
935,Donair sauces,sa,0,0,162,en,N,N
936,Donair ing,ci,0,0,162,en,N,N
937,sandwich group,e,0,0,151,en,N,N
938,combo side,sd,0,0,151,en,N,N
939,Toppings for Super Twin Special,ci,0,0,134,en,N,N
940,Lebanese extra,e,0,0,162,en,N,N
941,Munchies extra,e,0,0,157,en,N,N
942,Pizza Toppings,ci,0,0,157,en,N,N
943,Pizza Toppings without Premium,ci,0,0,157,en,N,N
944,Premium Pizza Toppings,ci,0,0,157,en,N,N
945,Crust Type,br,0,0,157,en,N,N
946,Pizza Dips,sa,0,0,157,en,N,N
947,Donair sub sauces,sa,0,0,157,en,N,N
948,Crust Type,br,0,0,155,en,N,N
949,Burgers ing,ci,0,0,155,en,N,N
950,Burgers sauces,sa,0,0,155,en,N,N
951,Burgers extra,e,0,0,155,en,N,N
952,Burgers ing,ci,0,0,157,en,N,N
953,Drinks Can,d,0,0,157,en,N,N
954,Wings Sauces,sa,0,0,157,en,N,N
955,Extra Cheese 1.50,e,0,0,157,en,N,N
956,Pizza Dips,sa,0,0,153,en,N,N
957,Shawarma sauces,sa,0,0,153,en,N,N
958,Shawarma ing,ci,0,0,153,en,N,N
959,Salad Dressings,dr,0,0,153,en,N,N
960,Burgers ing,ci,0,0,153,en,N,N
961,Drinks Can,d,0,0,153,en,N,N
962,Wings Sauces,sa,0,0,153,en,N,N
963,Pizza Crust,br,0,0,142,en,N,N
964,Pizza Dips,sa,0,0,142,en,N,N
965,Crust type without Gluten Free,br,0,0,142,en,N,N
966,Burgers ing,ci,0,0,142,en,N,N
967,Sauces,sa,0,0,142,en,N,N
968,Pizza Dips,sa,0,0,155,en,N,N
969,Drinks Can,d,0,0,155,en,N,N
970,#10 Side dish,sd,0,0,155,en,N,N
971,Additional Platter for #30,e,0,0,155,en,N,N
972,Extra for # 50,e,0,0,155,en,N,N
973,test extras,e,0,0,72,en,N,N
974,Wings Sauces,sa,0,0,155,en,N,N
975,Pizza Crust Type,br,0,0,117,en,N,N
976,Pizza Dips,sa,0,0,117,en,N,N
978,Salad Dressings,dr,0,0,117,en,N,N
979,No bacon for caesar salad,e,0,0,117,en,N,N
980,Submarines Extra Cheese,e,0,0,117,en,N,N
981,Wings sauces,sa,0,0,117,en,N,N
982,Pizza Crust Type,br,0,0,161,en,N,N
983,Pizza Toppings,ci,0,0,161,en,N,N
984,Pizza Toppings without Premium,ci,0,0,161,en,N,N
985,Pizza Premium Toppings,ci,0,0,161,en,N,N
986,Subs ing,ci,0,0,161,en,N,N
987,Donair Sub & Donairs sauces,sa,0,0,161,en,N,N
988,Salad Dressings,dr,0,0,161,en,N,N
989,Super Salad ing,ci,0,0,161,en,N,N
990,Donairs Extra Meat,e,0,0,161,en,N,N
991,Pasta Extra Cheese and meatballs,e,0,0,161,en,N,N
992,Pizza Crust Type,br,0,0,127,en,N,N
993,Pizza Toppings,ci,0,0,127,en,N,N
994,Pizza Toppings without Premium,ci,0,0,127,en,N,N
995,Pizza Premium Toppings,ci,0,0,127,en,N,N
996,Donairs ing,ci,0,0,127,en,N,N
997,Donairs sauces,sa,0,0,127,en,N,N
998,Donairs Extra,e,0,0,127,en,N,N
999,Subs ing,ci,0,0,127,en,N,N
1000,Pasta Extra Cheese & Meatballs,e,0,0,127,en,N,N
1001,Drinks Can,d,0,0,142,en,N,N
1002,extra meat balls ,e,0,0,153,en,N,N
1003,Pizza Crust Type,br,0,0,128,en,N,N
1004,Pizza Dips,sa,0,0,128,en,N,N
1005,Pizza Toppings,ci,0,0,128,en,N,N
1006,Pizza Toppings without Premium,ci,0,0,128,en,N,N
1007,Pizza Premium Toppings,ci,0,0,128,en,N,N
1008,Pizza Dips,sa,0,0,127,en,N,N
1009,Wings Sauces,sa,0,0,127,en,N,N
1010,Drinks Can,d,0,0,127,en,N,N
1011,Drinks 1L,d,0,0,127,en,N,N
1012,Drinks 2L,d,0,0,127,en,N,N
1013,wrap o side,sd,0,0,155,en,N,N
1014,house or potatoes,e,0,0,155,en,N,N
1015,i munchies,sd,0,0,155,en,N,N
1016,baklava or drink,d,0,0,155,en,N,N
1017,Pizza Toppings,ci,0,0,166,en,N,N
1018,Pizza Toppings without Premium,ci,0,0,166,en,N,N
1019,Permium Toppings,ci,0,0,166,en,N,N
1020,Salads Extra,e,0,0,166,en,N,N
1021,Wraps extra,e,0,0,166,en,N,N
1022,Wraps ing,ci,0,0,166,en,N,N
1023,Seafood side dishes,sd,0,0,166,en,N,N
1024,Seafood Sauces,sa,0,0,166,en,N,N
1025,Grilled extra skewer,e,0,0,166,en,N,N
1026,Grilled extra side dish,sd,0,0,166,en,N,N
1027,Burgers & Fries extra,e,0,0,166,en,N,N
1028,Crust Type,br,0,0,166,en,N,N
1029,Burgers ing,ci,0,0,166,en,N,N
1030,Burgers sauces,sa,0,0,166,en,N,N
1031,Burgers extra,e,0,0,166,en,N,N
1032,Pizza Dips,sa,0,0,166,en,N,N
1033,Drinks Can,d,0,0,166,en,N,N
1034,#10 Side dish,sd,0,0,166,en,N,N
1035,Additional Platter for #30,e,0,0,166,en,N,N
1036,Extra for # 50,e,0,0,166,en,N,N
1037,Wings Sauces,sa,0,0,166,en,N,N
1038,wrap o side,sd,0,0,166,en,N,N
1039,house or potatoes,e,0,0,166,en,N,N
1040,i munchies,sd,0,0,166,en,N,N
1041,baklava or drink,d,0,0,166,en,N,N
1042,Pizza Toppings,ci,0,0,167,en,N,N
1043,Pizza Toppings without Premium,ci,0,0,167,en,N,N
1044,Permium Toppings,ci,0,0,167,en,N,N
1045,Salads Extra,e,0,0,167,en,N,N
1046,Wraps extra,e,0,0,167,en,N,N
1047,Wraps ing,ci,0,0,167,en,N,N
1048,Seafood side dishes,sd,0,0,167,en,N,N
1049,Seafood Sauces,sa,0,0,167,en,N,N
1050,Grilled extra skewer,e,0,0,167,en,N,N
1051,Grilled extra side dish,sd,0,0,167,en,N,N
1052,Burgers & Fries extra,e,0,0,167,en,N,N
1053,Crust Type,br,0,0,167,en,N,N
1054,Burgers ing,ci,0,0,167,en,N,N
1055,Burgers sauces,sa,0,0,167,en,N,N
1056,Burgers extra,e,0,0,167,en,N,N
1057,Pizza Dips,sa,0,0,167,en,N,N
1058,Drinks Can,d,0,0,167,en,N,N
1059,#10 Side dish,sd,0,0,167,en,N,N
1060,Additional Platter for #30,e,0,0,167,en,N,N
1061,Extra for # 50,e,0,0,167,en,N,N
1062,Wings Sauces,sa,0,0,167,en,N,N
1063,wrap o side,sd,0,0,167,en,N,N
1064,house or potatoes,e,0,0,167,en,N,N
1065,i munchies,sd,0,0,167,en,N,N
1066,baklava or drink,d,0,0,167,en,N,N
1067,Pizza Toppings,ci,0,0,168,en,N,N
1068,Pizza Toppings without Premium,ci,0,0,168,en,N,N
1069,Permium Toppings,ci,0,0,168,en,N,N
1070,Salads Extra,e,0,0,168,en,N,N
1071,Wraps extra,e,0,0,168,en,N,N
1072,Wraps ing,ci,0,0,168,en,N,N
1073,Seafood side dishes,sd,0,0,168,en,N,N
1074,Seafood Sauces,sa,0,0,168,en,N,N
1075,Pizza Toppings,ci,0,0,169,en,N,N
1076,Grilled extra skewer,e,0,0,168,en,N,N
1077,Grilled extra side dish,sd,0,0,168,en,N,N
1078,Pizza Toppings without Premium,ci,0,0,169,en,N,N
1079,Burgers & Fries extra,e,0,0,168,en,N,N
1080,Permium Toppings,ci,0,0,169,en,N,N
1081,Crust Type,br,0,0,168,en,N,N
1082,Salads Extra,e,0,0,169,en,N,N
1083,Burgers ing,ci,0,0,168,en,N,N
1084,Burgers sauces,sa,0,0,168,en,N,N
1085,Wraps extra,e,0,0,169,en,N,N
1086,Burgers extra,e,0,0,168,en,N,N
1087,Pizza Dips,sa,0,0,168,en,N,N
1088,Wraps ing,ci,0,0,169,en,N,N
1089,Drinks Can,d,0,0,168,en,N,N
1090,#10 Side dish,sd,0,0,168,en,N,N
1091,Seafood side dishes,sd,0,0,169,en,N,N
1092,Additional Platter for #30,e,0,0,168,en,N,N
1093,Extra for # 50,e,0,0,168,en,N,N
1094,Seafood Sauces,sa,0,0,169,en,N,N
1095,Wings Sauces,sa,0,0,168,en,N,N
1096,Grilled extra skewer,e,0,0,169,en,N,N
1097,wrap o side,sd,0,0,168,en,N,N
1098,Grilled extra side dish,sd,0,0,169,en,N,N
1099,house or potatoes,e,0,0,168,en,N,N
1100,i munchies,sd,0,0,168,en,N,N
1101,baklava or drink,d,0,0,168,en,N,N
1102,Burgers & Fries extra,e,0,0,169,en,N,N
1103,Crust Type,br,0,0,169,en,N,N
1104,Burgers ing,ci,0,0,169,en,N,N
1105,Burgers sauces,sa,0,0,169,en,N,N
1106,Burgers extra,e,0,0,169,en,N,N
1107,Pizza Dips,sa,0,0,169,en,N,N
1108,Drinks Can,d,0,0,169,en,N,N
1109,#10 Side dish,sd,0,0,169,en,N,N
1110,Additional Platter for #30,e,0,0,169,en,N,N
1111,Extra for # 50,e,0,0,169,en,N,N
1112,Wings Sauces,sa,0,0,169,en,N,N
1113,wrap o side,sd,0,0,169,en,N,N
1114,house or potatoes,e,0,0,169,en,N,N
1115,i munchies,sd,0,0,169,en,N,N
1116,baklava or drink,d,0,0,169,en,N,N
1117,Pizza Toppings,ci,0,0,170,en,N,N
1118,Pizza Toppings without Premium,ci,0,0,170,en,N,N
1119,Permium Toppings,ci,0,0,170,en,N,N
1120,Salads Extra,e,0,0,170,en,N,N
1121,Wraps extra,e,0,0,170,en,N,N
1122,Wraps ing,ci,0,0,170,en,N,N
1123,Seafood side dishes,sd,0,0,170,en,N,N
1124,Seafood Sauces,sa,0,0,170,en,N,N
1125,Grilled extra skewer,e,0,0,170,en,N,N
1126,Grilled extra side dish,sd,0,0,170,en,N,N
1127,Burgers & Fries extra,e,0,0,170,en,N,N
1128,Crust Type,br,0,0,170,en,N,N
1129,Burgers ing,ci,0,0,170,en,N,N
1130,Burgers sauces,sa,0,0,170,en,N,N
1131,Burgers extra,e,0,0,170,en,N,N
1132,Pizza Dips,sa,0,0,170,en,N,N
1133,Drinks Can,d,0,0,170,en,N,N
1134,#10 Side dish,sd,0,0,170,en,N,N
1135,Additional Platter for #30,e,0,0,170,en,N,N
1136,Extra for # 50,e,0,0,170,en,N,N
1137,Wings Sauces,sa,0,0,170,en,N,N
