"id","name","restaurant"
"2377","2 for 1 Pizza","405"
"2378","2 for 1 Pizza - 1 topping","405"
"2379","2 for 1 Pizza- 2 toppings","405"
"2380","2 for 1 Pizza- 3 toppings","405"
"2381","Premium Toppings-----1st pizza","405"
"2382","Premium Toppings----2nd pizza","405"
"2383","Premium Toppings----3rd pizza","405"
"2384","one topping pizza","411"
"2385","3 For 1 Pizza- 1 topping","405"
"2386","One Topping Pizza","410"
"2387","3 For 1 Pizza- 2 toppings","405"
"2388","3 For 1 Pizza- 3 toppings","405"
"2389","3 For 1 Pizza","405"
"2390","Premium Toppings","410"
"2391","premium pizza toppings","411"
"2392","two topping pizza","411"
"2393","2 For 1 Submarines","405"
"2394","2 Pizzas 1 Topping Deal","410"
"2395","2 Pizzas 2 Toppings","410"
"2396","2 Pizzas 3 Toppings","410"
"2397","Pizza Dips","410"
"2398","Premium Toppings First Pizza deal","410"
"2399","Premium Toppings Second Pizza Deal","410"
"2405","3 toppings","411"
"2406","2 pizza deal 1 topping","411"
"2407","1st pizza premium toppings","411"
"2408","2nd pizza premium toppings","411"
"2409","Dips","411"
"2410","Pizza and Wings #1 - Medium Pizza","410"
"2411","Pizza & Wings- 3 large pizza up to 10 toppings","405"
"2412","Pizza & Wings- 3 medium pizza up to 10 toppings","405"
"2413","Pizza & Wings- 3 small pizza up to 10 toppings","405"
"2414","Premium Toppings Large-----1st Pizza","405"
"2415","2 pizza deal 2 toppings","411"
"2416","Wings Combo ","410"
"2417","Premium Toppings Large----2nd pizza","405"
"2418","Premium Toppings Large-----3rd pizza","405"
"2419","Premium Toppings Medium---1st pizza","405"
"2420","Premium Toppings Medium---2nd Pizza","405"
"2421","Premium Toppings Medium----3rd pizza","405"
"2422","Premium Toppings Small------1st Pizza","405"
"2423","Premium Toppings Small-----2nd pizza","405"
"2424","Premium Toppings Small----3rd pizza","405"
"2425","2 dips free","405"
"2426","Wings sauces","405"
"2427","Any Size Pizza with 2 toppings","405"
"2428","Premium Toppings all sizes","405"
"2429","2 pizza deal 3 toppings","411"
"2430","2 medium 2 toppings","405"
"2431","2 small 2 toppings","405"
"2433","1 medium 3 toppings","405"
"2434","1 large 1 topping","405"
"2435","1 small 3 toppings","405"
"2436","Any 2 types of burgers","405"
"2437","Premium Toppings Medium","405"
"2438","Premium Toppings Large","405"
"2439","2 Medium Pizzas Combo #2","410"
"2440","Premium Toppings Small","405"
"2441","1 Large Pizza and Wing combo 3","410"
"2442","2 Large pizzas combo 4","410"
"2443","Family Dinner Entree Options","316"
"2444","Dinner for 2","316"
"2445","Dinner for 2 by George","316"
"2446","Dinner for 3","316"
"2447","Dinner for 4","316"
"2448","Combo 1 rice noodle","404"
"2449","Combo 2 Rice noodle","404"
"2450","Combo 3 Vermicelli","404"
"2451","Combo 4 rice dish ","404"
"2452","2 Large Pizzas 3 toppings","408"
"2453","Pizza dips","408"
"2454","Premium Toppings (Cheese)","408"
"2455","Combo 5 stir fry","404"
"2456","Premium Toppings Large-----1st Pizza","408"
"2457","Premium Toppings Large----2nd pizza","408"
"2458","2 Medium Pizzas 3 Toppings each","408"
"2460","Premium Toppings Medium----First Pizza","408"
"2461","Premium Toppings Medium---Second Pizza","408"
"2462","2 Small Pizzas 3 Toppings Each","408"
"2463","Premium Toppings Small-----First Pizza","408"
"2464","Premium Toppings Small-----Second Pizza","408"
"2465","4 Large Pizzas Two Toppings","408"
"2466","Premium Toppings Large----Third Pizza","408"
"2467","Premium Toppings Large----Fourth Pizza","408"
"2468","1 Large Pizza","408"
"2469","1lb of Wings","408"
"2470","1 Dipping Sauce","408"
"2471","4 Wings","408"
"2472","1 Medium pizza 3 toppings","408"
"2473","1 Small Pizza 3 Toppings","408"
"2474","Salads for special 1","238"
"2476","Boneless wings sauces","238"
"2477","large pizza 2 toppings","402"
"2478","1 Salad","402"
"2479","2 dips free","402"
"2480","medium pizza 2 toppings","402"
"2481","medium pizza 3 toppings","402"
"2482","X-Large pizza 2 toppings","402"
"2483","Wings sauces","402"
"2484","1 dip free","402"
"2485","Soup or Salad","429"
"2486","2 pizzas","391"
"2487","Soupes ou salades","429"
"2488","Premium Toppings Medium","410"
"2489","Premium Toppings Medium---1st pizza","410"
"2490","Premium Toppings Medium---2nd Pizza","410"
"2491","Premium Toppings Large","410"
"2492","Premium Toppings Large-----1st Pizza","410"
"2493","Premium Toppings Large----2nd pizza","410"
"2494","2 Small pizza 3 toppings","333"
"2495","Premium toppings small 1st pizza","333"
"2496","Premium toppings small 2nd pizza","333"
"2497","Premium toppings medium 1st pizza","333"
"2498","Premium toppings medium 2nd pizza","333"
"2499","Premium toppings large 1st pizza","333"
"2500","Premium toppings large 2nd pizza","333"
"2501","2 medium pizza 3 toppings","333"
"2502","2 large pizza 3 toppings","333"
"2503","2 Small pizza 3 toppings","333"
"2504","2 medium pizza 3 toppings","333"
"2505","2 large pizza 3 toppings","333"
"2506","Premium toppings small 1st pizza","333"
"2507","Premium toppings small 2nd pizza","333"
"2508","Premium toppings medium 1st pizza","333"
"2509","Premium toppings medium 2nd pizza","333"
"2510","Premium toppings large 1st pizza","333"
"2511","Premium toppings large 2nd pizza","333"
"2512","Special Amir","430"
"2513","Surprends moi - choix","427"
"2514","Special Familial","430"
"2515","Pakura ou bhaji ou samosa","431"
"2516","Cari de boeuf ou d’agneau","431"
"2517","2 Pita au Porc ou Poulet Combo 16","421"
"2518","Pita au Porc ou Poulet for Combo 17","421"
"2519","Spaghetti ou Lasagne for Combo19","421"
"2521","Any 10","123"
"2522","Any 3 small sandwiches","123"
"2523","Pizza 10","421"
"2524","Combo 6 - pizza 10""","421"
"2525","Dips","425"
"2526","Premium toppings","425"
"2527","Toppings without Premium","425"
"2528","One Topping ","425"
"2529","4 Trios Shawarma ou Shish Taouk","422"
"2530","2 Plats Shawarma ou Shish Taouk","422"
"2531","4 Plats Shawarma ou Shish Taouk","422"
"2532","Bacon or ham","425"
"2533","Toppings","425"
"2534","One topping 2 small","425"
"2535","Premium toppings 2 small pizza ","425"
"2536","Two Toppings 2 small","425"
"2537","Three Toppings 2 small","425"
"2538","4 Trios Shawarma or Shish Taok","422"
"2539","2 Meals Shawarma or Shish Taouk","422"
"2540","Shawarma or Shish Taouk","422"
"2541","4 Meals Shawarma or Shish Taouk","422"
"2542","One topping 2 medium","425"
"2543","2 topping 2 small medium ","425"
"2544","3 topings 2 medium","425"
"2545","Premium toppings 2 medium","425"
"2546","2 large one topping","425"
"2547","2 large two toppings","425"
"2548","2 large three toppings","425"
"2549","Premium toppings 2 large ","425"
"2550","Combo 2 wings","225"
"2551","Combo 1","225"
"2552","Fries Or Salad ","425"
"2553","4 Trios Shawarma ou Shish Taouk","423"
"2554","4 Trios Shawarma or Shish Taouk ","423"
"2555","2 Shawarma or Shish Taouk ","423"
"2556","2 Plats Shawarma ou Shish Taouk","423"
"2557","4 Shawarma or Shish Taouk ","423"
"2558","4 Plats Shawarma ou Shish Taouk","423"
"2559","Santé plus","418"
"2560","Trio plus","418"
"2561","Spécial combo","418"
"2562","2 Hamburgers for Combo 15","421"
"2563","2 Cheeseburgers for Combo 14","421"
"2564","sushi for bentobox","439"
"2565","spring roll and gyoza for bentobox","439"
"2566","dessert for bentobox","439"
"2567","extra for bentobox","439"
"2569","1 small 3 toppings","225"
"2570","Premium Toppings Small","225"
"2571","Twins Pizza toppings and crust","441"
"2572","Dips","441"
"2573","Small Pizza","441"
"2574","Wings sauces","441"
"2575","Medium Pizza","441"
"2576","Large Pizza","441"
"2577","X-Large Pizza","441"
"2578","3 medium pizza and 1 topping","441"
"2579","3 Dips Free","441"
"2581","Sub Choices","441"
"2582","Premium Toppings Medium---1st pizza","441"
"2583","Premium Toppings Medium---2nd Pizza","441"
"2584","Premium Toppings Medium----3rd pizza","441"
"2585","1 medium pizza 3 toppings","441"
"2586","Premium Toppings Medium","441"
"2587","1 large pizza 3 toppings","441"
"2588","Premium Toppings Large","441"
"2589","2 medium pizza 3 toppings","441"
"2590","2 med pizza and 3 top-premium 1","441"
"2591","2 med and 3 top pizza - premium 2","441"
"2592","2 med pizza 3 top -wings","441"
"2593","2 dip special","441"
"2594","2 large pizza 3 toppings","441"
"2595","2 lg pizza 3 top -premium 1","441"
"2596","2 large pizza 3 top- prem 2","441"
"2597","1 small pizza 2 toppings","441"
"2598","Premium Toppings Small","441"
"2599","1 medium pizza 2 toppings","441"
"2600","Premium Toppings Medium","441"
"2601","1 Dip Free","441"
"2602","2 Dips Free","441"
"2603","Large pizza special","425"
"2604","Wings Sauce","425"
"2605","Dipping Sauces","164"
"2606","Small 3 toppings","142"
"2609","small 3 topping premium","142"
"2610","2 sandwiches 2 salads","142"
"2611","Med 3 top","142"
"2612","Large 3 top","142"
"2613","X-Large 3 top","142"
"2614","1 Topping 2 pizza","425"
"2615","Premium Toppings 2 pizza deals -----1st pizza","425"
"2616","Premium Toppings 2 pizza deals -----2nd pizza","425"
"2617","2 Topping 2 pizza","425"
"2618","3 topings 2 pizza","425"
"2619","Premium toppings large","425"
"2620","2 small pizza 1 top","142"
"2621","2 small pizza-prem 1","142"
"2622","2 small pizza - prem 2","142"
"2623","2 small pizza 2 top","142"
"2624","2 small pizza with 3 top","142"
"2625","2 med pizza 1 top","142"
"2626","2 med pizza- prem 1","142"
"2627","2 med pizza - prem 2","142"
"2628","2 med pizza 2 top","142"
"2629","2 med pizza 3 top","142"
"2630","2 large pizza 1 top","142"
"2632","2 large pizza -prem 1","142"
"2633","2 large pizza - prem 2","142"
"2634","2 large pizza 2 top","142"
"2635","2 large pizza 3 top","142"
"2636","Premium toppings Large","448"
"2637","One Topping 2 pizzas","448"
"2638","Two Toppings 2 pizzas","448"
"2639","Three Toppings 2 pizzas","448"
"2640","Four Toppings 2 pizzas ","448"
"2641","Five Toppings 2 pizzas","448"
"2642","Premium toppings First pizza----- 2 pizza deals","448"
"2643","Premium toppings Second Pizza------2 pizza deals","448"
"2644","Twins Pizza 1 Topping","142"
"2645","Premium Toppings Twins----1st pizza","142"
"2646","Premium Toppings Twins----2nd pizza","142"
"2647","Plain 2 pizzas","448"
"2650","Combo 1","142"
"2651","Large Pizza 3 toppings","142"
"2652","Premium Toppings large","142"
"2653","Large Chef or Caesar Salad","142"
"2654","Dips","448"
"2655","Large pizza ","448"
"2656","Wings Sauces","448"
"2657","Dips large","448"
"2658","X- Large Pizza","448"
"2659","Premium toppings x large","448"
"2660","2 Medium Pizza 4 Toppings Combined","448"
"2661","Premium toppings 2 medium------First Pizza","448"
"2662","Premium toppings 2 medium----- Second Pizza","448"
"2663","Dipping Sauces","172"
"2664","1 item pizza","200"
"2665","premium toppings","200"
"2666","pizza dips","200"
"2667","Category 1 for meal for 2","305"
"2668","Category 2 for meal for 2","305"
"2669","Dips (updated)","143"
"2670","Medium pizza 3 toppings","143"
"2671","Large pizza 3 toppings","143"
"2672","Xlarge pizza 3 toppings","143"
"2673","Premium toppings medium pizza","143"
"2674","Premium toppings large pizza","143"
"2675","Premium toppings xlarge pizza","143"
"2676","Wings sauces","143"
"2677","Salads for pizza and wings specials","143"
"2678","2 beef donairs","143"
"2679","2 chicken shawarma","143"
"2680","BREAD - Deli Sandwiches","284"
"2681","MEAT- Deli Sandwiches","284"
"2682","CHEESE - Deli Sandwiches","284"
"2683","TOPPINGS - Deli Sandwiches","284"
"2684","SAUCES - Deli Sandwiches","284"
"2685","Large pizza 3 toppings","411"
"2686","Medium pizza 3 toppings","411"
"2687","Premium Toppings Large","411"
"2688","Premium Toppings Medium","411"
"2689","Wings sauces","411"
"2690","1/2 Sandwich Pita of Choice ","463"
"2695","3 dips free","441"
"2696","1/2 Sandwich Pita au Choix","463"
"2697","Dinner for 2","472"
"2698","Dinner for 3","472"
"2699","Dinner for 4","472"
"2700","Dinner for 5","472"
"2701","Pizza 1 top","469"
"2702","Premium Toppings","469"
"2703","Pizza 2 top","469"
"2705","Pizza 3 top","469"
"2707","Pizza 4 top","469"
"2709","Pizza 5 top","469"
"2711","Gourmet Pizza Toppings","469"
"2713","Pizza Dips","469"
"2714","One top pizza","473"
"2715","2 can dine prem 1","473"
"2717","Med 1 top","473"
"2718","Med top prem","473"
"2719","Med 3 top","473"
"2721","Lg 1 top","473"
"2722","Lucky 7 premium","473"
"2724","Xlg 1 top","473"
"2725","Xlg 1 top prem","473"
"2726","Med Tand chk pizza","473"
"2727","4 toppings combined","473"
"2728","DD prem 1st pizza","473"
"2729","DD prem 2nd pizza","473"
"2730","Pizza Freebies","473"
"2731","Pizza freebies 2nd pizza","473"
"2732","single pizza& wings topp","473"
"2733","Single pizza premium toppings","473"
"2734","Three pizzas 9 toppings combined (M,L,XL)","473"
"2736","Premium Toppings ---1st pizza (M,L,XL)","473"
"2737","Premium Toppings ----2nd pizza (M,L,XL)","473"
"2738","Premium Toppings---3rd pizza (M,L,XL)","473"
"2739","pizza freebies 3rd pizza","473"
"2740","2 Tandori  chicken pizza","473"
"2741","double pizza and wings topp","473"
"2742","Double pizza prem","473"
"2744","lg 3 prem","473"
"2745","Poker night medium 8 toppings combined","473"
"2746","Med Poker night prem 1","473"
"2747","Med poker night prem 2","473"
"2748","Med poker night prem 3","473"
"2749","Med poker night prem 4","473"
"2750","pizza freebies 4th pizza","473"
"2751","Poker night large 8 toppings combined","473"
"2752","Lg poker night prem 1","473"
"2753","lg poker night prem 2","473"
"2754","lg poker night prem 3","473"
"2755","lg poker night prem 4","473"
"2756","Poker night Xlarge 8 toppings combined","473"
"2757","Xl poker night prem 1","473"
"2758","xl poker night prem 2","473"
"2759","xl poker night prem 3","473"
"2760","xl poker night prem 4","473"
"2761","2 can dine topp","473"
"2762","2 can dine prem 2","473"
"2764","one 2 topping pizza","473"
"2765","one 2 top prem","473"
"2766","Panzarotti topp","473"
"2767","Party pack topp","473"
"2768","party pack prem","473"
"2772","Premium toppings 2 pizza combo -------1st pizza","468"
"2777","Medium Pizza Deal","476"
"2778","Wing Sauces","476"
"2779","Large Pizza Deal","476"
"2780","Calzone Toppings","476"
"2781","Pasta Noodle","476"
"2782","Pasta Sauce","476"
"2784","Pasta Toppings","476"
"2785","Spaghetti or Rigatoni","484"
"2786","Salads dinner specials","484"
"2787","Burger Buns","485"
"2788","Burger Toppings","485"
"2789","Burger Extra","485"
"2790","Chk burger extra","485"
"2791","Chicken Strips","485"
"2792","Hot dog","485"
"2793","Fish burg","485"
"2802","Toppings","486"
"2803","Premium toppings variety pack ","486"
"2804","Two toppings pizza Variety pack ","486"
"2805","Beef donair or chicken ","486"
"2806","Premium toppings 2 for 1------1st pizza ","486"
"2807","Premium toppings 2 for 1 -------2nd pizza ","486"
"2808","One topping 2 for 1 pizzas","486"
"2809","2 toppings 2 for 1 pizza ","486"
"2810","3 toppings 2 for 1 pizza ","486"
"2811","6 toppings 2 for 1 pizza ","486"
"2812","1 toppings 3 for 1 pizza ","486"
"2813","2 toppings 3 for 1 pizza ","486"
"2814","3 toppings 3 for 1 pizza ","486"
"2815","6 toppings 3 for 1 pizza ","486"
"2816","Premium toppings 3 for 1 -----1st pizza ","486"
"2817","Premium toppings 3 for 1 -------2nd pizza ","486"
"2818","3 toppings 1 pizza ","486"
"2819","Premium toppings ","486"
"2820","Toppings 2 medium ","486"
"2821","4 x Medium Pizzas with 2 Toppings","486"
"2822","Premium topping 4 x  Medium Pizzas ---1st pizza","486"
"2823","Premium topping 4 x  Medium Pizzas ---2nd pizza","486"
"2824","Premium topping 4 x  Medium Pizzas ---3rd pizza","486"
"2825","Premium topping 4 x  Medium Pizzas ---4th pizza","486"
"2826","3 large pepperoni pizzas","486"
"2827","Pizza Topp without Premium","489"
"2828","Premium Toppings","489"
"2829","1 Topping Pizza","489"
"2830","2 Topping Pizza","489"
"2831","3 Topping Pizza","489"
"2832","Wing Sauces","489"
"2833","Lg 3 item","489"
"2834","Lg 3 item prem","489"
"2835","Med 3 item","489"
"2836","Salad Dressings","489"
"2837","med 3 item prem","489"
"2839","Pizza Ghetti and Pizza Caesar","391"
"2840","2 pizzas new list","391"
"2841","Spexial #1 ","391"
"2842","Special #6","391"
"2843","Dips","468"
"2844","Premium toppings","468"
"2845","4 toppings with wings with 1 pizza ","468"
"2846","Premium toppings 2 pizza combos -------2nd pizza","468"
"2847","4 toppings with wings with 2 pizzas","468"
"2848","Premium toppings Garlic bread and 2 pizza combo---------1st pizza","468"
"2849","Premium toppings Garlic bread and 2 pizza combo--------2nd pizza","468"
"2850","4 toppings garlic bread and 2 pizza ","468"
"2851","1 party pizza 4 toppings ","468"
"2852","1 xlarge pizza 4 toppings","468"
"2853","1 large 4 toppings pizza ","468"
"2854","1 medium 4 toppings pizza ","468"
"2855","1 party with 5 toppings ","468"
"2856","Premium toppings 1 party pizza ","468"
"2857","Premium toppings 1 x-large pizza ","468"
"2858","Premium toppings 1 large pizza ","468"
"2859","Premium toppings 1 medium ","468"
"2860","2 medium pizza ","468"
"2861","2 large pizza ","468"
"2862","2 x-large pizza ","468"
"2863","2 party pizza ","468"
"2864","Premium toppings medium--------1st pizza ","468"
"2865","Premium toppings medium---------2nd pizza ","468"
"2866","Premium toppings large pizza -------1st pizza ","468"
"2867","Premium toppings large pizza ----------------2nd pizza ","468"
"2868","Premium toppings xlarge --------1st pizza ","468"
"2869","Premium toppings xlarge -------2nd pizza ","468"
"2870","Premium toppings party---------1st pizza ","468"
